Time,Location,tavg,wspd
2020-10-05,Rajasthan,29.3,3.7
2020-10-06,Rajasthan,29.9,2.7
2020-10-07,Rajasthan,30.1,2.9
2020-10-08,Rajasthan,29.5,2.7
2020-10-09,Rajasthan,29.5,2.2
2020-10-10,Rajasthan,29.9,2.6
2020-10-11,Rajasthan,29.5,3.1
2020-10-12,Rajasthan,28.9,2.7
2020-10-13,Rajasthan,29.0,2.9
2020-10-14,Rajasthan,30.0,4.9
2020-10-15,Rajasthan,29.6,5.1
2020-10-16,Rajasthan,29.8,6.0
2020-10-17,Rajasthan,29.5,4.5
2020-10-18,Rajasthan,29.9,4.6
2020-10-19,Rajasthan,27.5,2.7
2020-10-20,Rajasthan,27.4,2.0
2020-10-21,Rajasthan,27.3,3.5
2020-10-22,Rajasthan,28.1,3.7
2020-10-23,Rajasthan,28.0,4.2
2020-10-24,Rajasthan,27.2,2.7
2020-10-25,Rajasthan,26.7,3.7
2020-10-26,Rajasthan,27.0,3.2
2020-10-27,Rajasthan,25.4,2.4
2020-10-28,Rajasthan,24.5,1.2
2020-10-29,Rajasthan,24.5,2.0
2020-10-30,Rajasthan,24.3,2.7
2020-10-31,Rajasthan,23.1,2.3
2020-11-01,Rajasthan,22.5,2.8
2020-11-02,Rajasthan,22.3,1.7
2020-11-03,Rajasthan,22.7,2.2
2020-11-04,Rajasthan,23.0,1.7
2020-11-05,Rajasthan,23.0,1.3
2020-11-06,Rajasthan,23.5,1.3
2020-11-07,Rajasthan,23.5,1.3
2020-11-08,Rajasthan,23.3,1.4
2020-11-09,Rajasthan,23.1,2.0
2020-11-10,Rajasthan,21.5,2.0
2020-11-11,Rajasthan,21.2,3.1
2020-11-12,Rajasthan,21.2,2.5
2020-11-13,Rajasthan,21.5,4.4
2020-11-14,Rajasthan,22.3,7.4
2020-11-15,Rajasthan,22.0,14.1
2020-11-16,Rajasthan,19.8,10.6
2020-11-17,Rajasthan,19.7,6.3
2020-11-18,Rajasthan,19.8,8.7
2020-11-19,Rajasthan,19.8,6.7
2020-11-20,Rajasthan,19.5,5.3
2020-11-21,Rajasthan,18.2,5.3
2020-11-22,Rajasthan,17.8,2.9
2020-11-23,Rajasthan,17.9,5.2
2020-11-24,Rajasthan,19.0,9.3
2020-11-25,Rajasthan,19.4,15.1
2020-11-26,Rajasthan,18.4,11.5
2020-11-27,Rajasthan,19.1,7.5
2020-11-28,Rajasthan,18.6,5.4
2020-11-29,Rajasthan,19.0,3.5
2020-11-30,Rajasthan,19.5,1.7
2020-12-01,Rajasthan,20.0,2.0
2020-12-02,Rajasthan,20.8,2.6
2020-12-03,Rajasthan,20.8,1.5
2020-12-04,Rajasthan,21.4,1.5
2020-12-05,Rajasthan,22.3,1.5
2020-12-06,Rajasthan,22.4,2.0
2020-12-07,Rajasthan,21.3,0.8
2020-12-08,Rajasthan,22.0,0.8
2020-12-09,Rajasthan,22.3,1.0
2020-12-10,Rajasthan,22.1,2.3
2020-12-11,Rajasthan,20.2,5.0
2020-12-12,Rajasthan,18.9,4.0
2020-12-13,Rajasthan,17.6,3.2
2020-12-14,Rajasthan,16.1,2.6
2020-12-15,Rajasthan,15.2,3.5
2020-12-16,Rajasthan,15.1,1.9
2020-12-17,Rajasthan,13.6,3.1
2020-12-18,Rajasthan,13.8,2.2
2020-12-19,Rajasthan,15.0,2.5
2020-12-20,Rajasthan,16.3,1.6
2020-12-21,Rajasthan,17.8,1.0
2020-12-22,Rajasthan,16.5,1.7
2020-12-23,Rajasthan,16.4,1.4
2020-12-24,Rajasthan,16.3,2.9
2020-12-25,Rajasthan,16.0,2.0
2020-12-26,Rajasthan,16.2,1.4
2020-12-27,Rajasthan,16.4,4.5
2020-12-28,Rajasthan,13.2,2.7
2020-12-29,Rajasthan,13.4,1.7
2020-12-30,Rajasthan,12.9,2.6
2020-12-31,Rajasthan,12.7,1.6
2021-01-01,Rajasthan,14.5,7.2
2021-01-02,Rajasthan,16.0,9.7
2021-01-03,Rajasthan,16.7,7.8
2021-01-04,Rajasthan,18.3,7.5
2021-01-05,Rajasthan,18.5,7.1
2021-01-06,Rajasthan,15.9,4.4
2021-01-07,Rajasthan,15.6,2.1
2021-01-08,Rajasthan,14.4,4.8
2021-01-09,Rajasthan,16.2,2.3
2021-01-10,Rajasthan,16.8,2.6
2021-01-11,Rajasthan,14.4,2.3
2021-01-12,Rajasthan,14.8,2.1
2021-01-13,Rajasthan,15.4,2.5
2021-01-14,Rajasthan,16.2,1.5
2021-01-15,Rajasthan,17.1,3.0
2021-01-16,Rajasthan,16.9,3.2
2021-01-17,Rajasthan,15.5,15.4
2021-01-18,Rajasthan,15.3,15.3
2021-01-19,Rajasthan,16.6,3.6
2021-01-20,Rajasthan,17.9,4.6
2021-01-21,Rajasthan,18.4,6.9
2021-01-22,Rajasthan,17.9,7.3
2021-01-23,Rajasthan,17.9,13.1
2021-01-24,Rajasthan,15.2,7.5
2021-01-25,Rajasthan,13.3,6.5
2021-01-26,Rajasthan,12.8,4.6
2021-01-27,Rajasthan,13.9,4.2
2021-01-28,Rajasthan,13.6,4.3
2021-01-29,Rajasthan,14.0,4.5
2021-01-30,Rajasthan,14.4,3.8
2021-01-31,Rajasthan,15.9,4.6
2021-02-01,Rajasthan,16.9,5.1
2021-02-02,Rajasthan,18.4,5.2
2021-02-03,Rajasthan,20.7,5.3
2021-02-04,Rajasthan,18.8,9.2
2021-02-05,Rajasthan,16.6,6.3
2021-02-06,Rajasthan,16.1,6.3
2021-02-07,Rajasthan,16.9,5.1
2021-02-08,Rajasthan,18.2,3.7
2021-02-09,Rajasthan,19.9,5.0
2021-02-10,Rajasthan,21.0,6.1
2021-02-11,Rajasthan,20.2,5.6
2021-02-12,Rajasthan,20.2,6.9
2021-02-13,Rajasthan,20.0,5.9
2021-02-14,Rajasthan,21.3,6.2
2021-02-15,Rajasthan,21.1,5.3
2021-02-16,Rajasthan,21.1,6.0
2021-02-17,Rajasthan,22.1,6.1
2021-02-18,Rajasthan,21.4,7.1
2021-02-19,Rajasthan,22.8,7.1
2021-02-20,Rajasthan,20.8,4.5
2021-02-21,Rajasthan,21.2,5.1
2021-02-22,Rajasthan,22.5,5.5
2021-02-23,Rajasthan,22.9,5.2
2021-02-24,Rajasthan,24.1,5.3
2021-02-25,Rajasthan,25.3,7.9
2021-02-26,Rajasthan,26.2,10.2
2021-02-27,Rajasthan,26.4,10.4
2021-02-28,Rajasthan,25.3,9.1
2021-03-01,Rajasthan,23.4,7.6
2021-03-02,Rajasthan,22.4,6.9
2021-03-03,Rajasthan,23.3,5.1
2021-03-04,Rajasthan,25.1,4.5
2021-03-05,Rajasthan,25.2,8.8
2021-03-06,Rajasthan,25.5,6.6
2021-03-07,Rajasthan,27.2,8.6
2021-03-08,Rajasthan,27.1,9.2
2021-03-09,Rajasthan,27.4,7.8
2021-03-10,Rajasthan,26.8,8.0
2021-03-11,Rajasthan,26.6,9.3
2021-03-12,Rajasthan,24.3,12.7
2021-03-13,Rajasthan,24.1,6.5
2021-03-14,Rajasthan,26.4,6.9
2021-03-15,Rajasthan,27.1,9.0
2021-03-16,Rajasthan,27.7,7.0
2021-03-17,Rajasthan,28.4,9.2
2021-03-18,Rajasthan,27.1,10.3
2021-03-19,Rajasthan,26.8,8.3
2021-03-20,Rajasthan,27.1,5.2
2021-03-21,Rajasthan,27.8,7.5
2021-03-22,Rajasthan,27.6,10.6
2021-03-23,Rajasthan,22.9,12.8
2021-03-24,Rajasthan,25.0,8.9
2021-03-25,Rajasthan,24.5,8.6
2021-03-26,Rajasthan,25.6,5.4
2021-03-27,Rajasthan,28.5,6.3
2021-03-28,Rajasthan,29.9,5.7
2021-03-29,Rajasthan,32.5,12.7
2021-03-30,Rajasthan,31.8,19.6
2021-03-31,Rajasthan,29.6,9.4
2021-04-01,Rajasthan,28.9,8.9
2021-04-02,Rajasthan,28.6,6.9
2021-04-03,Rajasthan,28.1,9.3
2021-04-04,Rajasthan,29.5,5.9
2021-04-05,Rajasthan,31.1,7.0
2021-04-06,Rajasthan,33.3,9.6
2021-04-07,Rajasthan,30.7,8.4
2021-04-08,Rajasthan,29.5,6.9
2021-04-09,Rajasthan,29.1,7.0
2021-04-10,Rajasthan,29.6,5.4
2021-04-11,Rajasthan,30.7,5.4
2021-04-12,Rajasthan,30.8,4.0
2021-04-13,Rajasthan,32.0,5.1
2021-04-14,Rajasthan,31.0,6.6
2021-04-15,Rajasthan,31.1,6.6
2021-04-16,Rajasthan,29.1,10.3
2021-04-17,Rajasthan,29.0,7.0
2021-04-18,Rajasthan,30.7,6.1
2021-04-19,Rajasthan,32.1,4.8
2021-04-20,Rajasthan,28.2,7.5
2021-04-21,Rajasthan,27.6,8.7
2021-04-22,Rajasthan,28.0,6.7
2021-04-23,Rajasthan,30.3,12.3
2021-04-24,Rajasthan,28.4,9.4
2021-04-25,Rajasthan,29.9,5.4
2021-04-26,Rajasthan,32.2,4.3
2021-04-27,Rajasthan,33.4,4.8
2021-04-28,Rajasthan,34.2,6.2
2021-04-29,Rajasthan,34.5,7.4
2021-04-30,Rajasthan,33.8,10.6
2021-05-01,Rajasthan,32.8,10.0
2021-05-02,Rajasthan,31.4,10.0
2021-05-03,Rajasthan,30.4,6.6
2021-05-04,Rajasthan,31.8,7.4
2021-05-05,Rajasthan,33.3,5.4
2021-05-06,Rajasthan,31.5,9.9
2021-05-07,Rajasthan,31.2,7.1
2021-05-08,Rajasthan,32.8,8.0
2021-05-09,Rajasthan,32.6,10.8
2021-05-10,Rajasthan,31.3,10.1
2021-05-11,Rajasthan,28.1,8.3
2021-05-12,Rajasthan,30.1,8.7
2021-05-13,Rajasthan,29.8,10.1
2021-05-14,Rajasthan,30.8,9.3
2021-05-15,Rajasthan,30.5,11.5
2021-05-16,Rajasthan,32.8,10.9
2021-05-17,Rajasthan,29.1,11.9
2021-05-18,Rajasthan,22.1,12.6
2021-05-19,Rajasthan,21.3,17.9
2021-05-20,Rajasthan,25.5,10.5
2021-05-21,Rajasthan,28.1,9.4
2021-05-22,Rajasthan,28.5,11.9
2021-05-23,Rajasthan,29.5,12.5
2021-05-24,Rajasthan,31.5,7.8
2021-05-25,Rajasthan,33.6,9.0
2021-05-26,Rajasthan,33.3,11.3
2021-05-27,Rajasthan,34.4,9.9
2021-05-28,Rajasthan,32.8,9.3
2021-05-29,Rajasthan,33.5,8.1
2021-05-30,Rajasthan,33.3,8.1
2021-05-31,Rajasthan,34.1,7.1
2021-06-01,Rajasthan,30.4,12.0
2021-06-02,Rajasthan,26.3,10.9
2021-06-03,Rajasthan,29.9,4.4
2021-06-04,Rajasthan,31.9,5.8
2021-06-05,Rajasthan,31.1,10.2
2021-06-06,Rajasthan,32.7,7.7
2021-06-07,Rajasthan,34.1,14.8
2021-06-08,Rajasthan,34.6,17.0
2021-06-09,Rajasthan,35.1,15.0
2021-06-10,Rajasthan,35.1,15.1
2021-06-11,Rajasthan,35.0,14.3
2021-06-12,Rajasthan,34.1,12.5
2021-06-13,Rajasthan,30.8,13.7
2021-06-14,Rajasthan,29.9,11.2
2021-06-15,Rajasthan,31.3,14.9
2021-06-16,Rajasthan,30.4,11.5
2021-06-17,Rajasthan,31.1,9.3
2021-06-18,Rajasthan,31.9,10.9
2021-06-19,Rajasthan,28.4,12.3
2021-06-20,Rajasthan,28.0,11.6
2021-06-21,Rajasthan,30.9,10.8
2021-06-22,Rajasthan,33.0,13.8
2021-06-23,Rajasthan,33.3,13.5
2021-06-24,Rajasthan,31.5,13.0
2021-06-25,Rajasthan,30.5,12.7
2021-06-26,Rajasthan,31.2,11.3
2021-06-27,Rajasthan,33.9,8.3
2021-06-28,Rajasthan,35.2,8.5
2021-06-29,Rajasthan,35.8,13.0
2021-06-30,Rajasthan,35.2,16.2
2021-07-01,Rajasthan,34.1,15.0
2021-07-02,Rajasthan,34.0,13.8
2021-07-03,Rajasthan,33.5,14.4
2021-07-04,Rajasthan,29.6,12.7
2021-07-05,Rajasthan,31.7,10.0
2021-07-06,Rajasthan,33.4,11.9
2021-07-07,Rajasthan,34.6,15.4
2021-07-08,Rajasthan,34.2,14.3
2021-07-09,Rajasthan,32.9,7.9
2021-07-10,Rajasthan,33.3,9.1
2021-07-11,Rajasthan,30.9,11.7
2021-07-12,Rajasthan,29.5,16.8
2021-07-13,Rajasthan,30.2,13.3
2021-07-14,Rajasthan,30.7,15.3
2021-07-15,Rajasthan,32.8,16.5
2021-07-16,Rajasthan,33.3,11.5
2021-07-17,Rajasthan,32.6,11.8
2021-07-18,Rajasthan,28.1,11.4
2021-07-19,Rajasthan,27.2,7.2
2021-07-20,Rajasthan,29.2,10.9
2021-07-21,Rajasthan,30.2,12.3
2021-07-22,Rajasthan,29.5,10.6
2021-07-23,Rajasthan,28.8,9.0
2021-07-24,Rajasthan,30.1,7.3
2021-07-25,Rajasthan,31.9,9.2
2021-07-26,Rajasthan,29.3,10.1
2021-07-27,Rajasthan,26.4,13.2
2021-07-28,Rajasthan,26.6,10.2
2021-07-29,Rajasthan,27.3,10.2
2021-07-30,Rajasthan,26.7,9.7
2021-07-31,Rajasthan,25.3,12.1
2021-08-01,Rajasthan,27.8,10.8
2021-08-02,Rajasthan,25.8,13.1
2021-08-03,Rajasthan,26.7,12.8
2021-08-04,Rajasthan,27.6,8.7
2021-08-05,Rajasthan,28.1,7.0
2021-08-06,Rajasthan,28.1,9.0
2021-08-07,Rajasthan,27.9,10.4
2021-08-08,Rajasthan,29.1,7.8
2021-08-09,Rajasthan,29.5,10.4
2021-08-10,Rajasthan,29.6,14.6
2021-08-11,Rajasthan,29.1,14.1
2021-08-12,Rajasthan,29.1,11.6
2021-08-13,Rajasthan,29.1,13.7
2021-08-14,Rajasthan,28.9,14.1
2021-08-15,Rajasthan,29.8,11.6
2021-08-16,Rajasthan,30.5,9.8
2021-08-17,Rajasthan,31.9,8.9
2021-08-18,Rajasthan,30.7,7.4
2021-08-19,Rajasthan,31.7,8.4
2021-08-20,Rajasthan,29.0,11.1
2021-08-21,Rajasthan,27.9,8.0
2021-08-22,Rajasthan,28.6,9.6
2021-08-23,Rajasthan,29.1,10.5
2021-08-24,Rajasthan,30.9,13.8
2021-08-25,Rajasthan,30.3,17.4
2021-08-26,Rajasthan,28.7,14.9
2021-08-27,Rajasthan,29.6,11.6
2021-08-28,Rajasthan,31.0,7.9
2021-08-29,Rajasthan,28.7,7.2
2021-08-30,Rajasthan,28.1,10.9
2021-08-31,Rajasthan,25.6,12.3
2021-09-01,Rajasthan,25.8,10.7
2021-09-02,Rajasthan,26.9,10.2
2021-09-03,Rajasthan,27.8,7.8
2021-09-04,Rajasthan,28.0,6.9
2021-09-05,Rajasthan,28.1,5.8
2021-09-06,Rajasthan,29.1,4.2
2021-09-07,Rajasthan,29.0,10.2
2021-09-08,Rajasthan,27.8,14.5
2021-09-09,Rajasthan,27.6,11.3
2021-09-10,Rajasthan,27.0,11.6
2021-09-11,Rajasthan,26.1,11.6
2021-09-12,Rajasthan,26.5,11.3
2021-09-13,Rajasthan,27.7,10.8
2021-09-14,Rajasthan,27.5,13.4
2021-09-15,Rajasthan,28.0,14.8
2021-09-16,Rajasthan,27.0,12.3
2021-09-17,Rajasthan,25.6,9.2
2021-09-18,Rajasthan,25.9,8.2
2021-09-19,Rajasthan,26.8,10.7
2021-09-20,Rajasthan,27.6,7.4
2021-09-21,Rajasthan,27.7,8.5
2021-09-22,Rajasthan,26.1,8.5
2021-09-23,Rajasthan,27.1,8.9
2021-09-24,Rajasthan,28.0,8.1
2021-09-25,Rajasthan,27.8,4.9
2021-09-26,Rajasthan,27.7,8.7
2021-09-27,Rajasthan,26.9,11.6
2021-09-28,Rajasthan,28.8,12.8
2021-09-29,Rajasthan,27.9,14.1
2021-09-30,Rajasthan,27.2,8.4
2021-10-01,Rajasthan,28.4,5.5
2021-10-02,Rajasthan,26.2,8.1
2021-10-03,Rajasthan,28.5,9.0
2021-10-04,Rajasthan,28.7,9.2
2021-10-05,Rajasthan,28.8,4.3
2021-10-06,Rajasthan,29.6,4.7
2021-10-07,Rajasthan,28.9,5.8
2021-10-08,Rajasthan,28.5,5.1
2021-10-09,Rajasthan,29.3,4.8
2021-10-10,Rajasthan,29.5,5.2
2021-10-11,Rajasthan,28.7,5.3
2021-10-12,Rajasthan,28.9,4.6
2021-10-13,Rajasthan,27.8,5.4
2021-10-14,Rajasthan,26.8,5.6
2021-10-15,Rajasthan,26.9,3.8
2021-10-16,Rajasthan,27.3,4.7
2021-10-17,Rajasthan,27.5,8.2
2021-10-18,Rajasthan,23.3,6.7
2021-10-19,Rajasthan,24.9,6.8
2021-10-20,Rajasthan,25.8,6.9
2021-10-21,Rajasthan,26.0,11.2
2021-10-22,Rajasthan,25.7,11.3
2021-10-23,Rajasthan,24.5,8.0
2021-10-24,Rajasthan,24.4,7.0
2021-10-25,Rajasthan,24.5,6.4
2021-10-26,Rajasthan,23.2,5.1
2021-10-27,Rajasthan,23.4,5.0
2021-10-28,Rajasthan,23.0,4.5
2021-10-29,Rajasthan,22.5,5.2
2021-10-30,Rajasthan,22.6,4.1
2021-10-31,Rajasthan,23.1,5.7
2021-11-01,Rajasthan,23.3,8.7
2021-11-02,Rajasthan,23.0,4.8
2021-11-03,Rajasthan,23.4,5.9
2021-11-04,Rajasthan,21.6,6.1
2021-11-05,Rajasthan,20.3,2.4
2021-11-06,Rajasthan,21.5,2.6
2021-11-07,Rajasthan,23.7,5.8
2021-11-08,Rajasthan,22.3,4.7
2021-11-09,Rajasthan,23.0,5.0
2021-11-10,Rajasthan,22.4,5.2
2021-11-11,Rajasthan,21.9,4.4
2021-11-12,Rajasthan,21.4,4.8
2021-11-13,Rajasthan,19.6,3.3
2021-11-14,Rajasthan,19.4,2.2
2021-11-15,Rajasthan,19.1,3.0
2021-11-16,Rajasthan,18.5,3.4
2021-11-17,Rajasthan,19.0,4.3
2021-11-18,Rajasthan,18.9,6.5
2021-11-19,Rajasthan,18.6,4.8
2021-11-20,Rajasthan,19.1,5.4
2021-11-21,Rajasthan,20.6,3.0
2021-11-22,Rajasthan,20.5,4.6
2021-11-23,Rajasthan,19.1,2.7
2021-11-24,Rajasthan,19.3,3.6
2021-11-25,Rajasthan,20.4,3.9
2021-11-26,Rajasthan,21.9,5.5
2021-11-27,Rajasthan,20.6,5.1
2021-11-28,Rajasthan,20.7,5.9
2021-11-29,Rajasthan,19.9,5.2
2021-11-30,Rajasthan,19.0,4.5
2021-12-01,Rajasthan,18.1,3.5
2021-12-02,Rajasthan,16.9,4.6
2021-12-03,Rajasthan,18.0,4.3
2021-12-04,Rajasthan,18.3,3.4
2021-12-05,Rajasthan,20.0,6.6
2021-12-06,Rajasthan,19.9,4.9
2021-12-07,Rajasthan,18.3,4.5
2021-12-08,Rajasthan,16.6,4.3
2021-12-09,Rajasthan,16.5,3.7
2021-12-10,Rajasthan,16.4,4.0
2021-12-11,Rajasthan,15.5,3.8
2021-12-12,Rajasthan,15.2,5.1
2021-12-13,Rajasthan,16.6,9.6
2021-12-14,Rajasthan,17.0,10.8
2021-12-15,Rajasthan,16.5,7.3
2021-12-16,Rajasthan,16.4,8.5
2021-12-17,Rajasthan,14.3,7.3
2021-12-18,Rajasthan,12.8,5.6
2021-12-19,Rajasthan,12.4,4.0
2021-12-20,Rajasthan,13.9,3.3
2021-12-21,Rajasthan,14.6,3.5
2021-12-22,Rajasthan,15.8,4.5
2021-12-23,Rajasthan,17.4,6.1
2021-12-24,Rajasthan,17.5,5.6
2021-12-25,Rajasthan,17.5,6.7
2021-12-26,Rajasthan,17.6,8.5
2021-12-27,Rajasthan,16.6,12.8
2021-12-28,Rajasthan,14.0,8.5
2021-12-29,Rajasthan,14.1,3.1
2021-12-30,Rajasthan,13.8,6.4
2021-12-31,Rajasthan,13.4,3.4
2022-01-01,Rajasthan,13.1,4.0
2022-01-02,Rajasthan,14.3,4.1
2022-01-03,Rajasthan,15.4,4.4
2022-01-04,Rajasthan,16.2,3.6
2022-01-05,Rajasthan,14.9,10.8
2022-01-06,Rajasthan,13.8,9.4
2022-01-07,Rajasthan,15.4,10.0
2022-01-08,Rajasthan,17.0,8.9
2022-01-09,Rajasthan,13.1,9.1
2022-01-10,Rajasthan,12.4,4.4
2022-01-11,Rajasthan,12.6,6.3
2022-01-12,Rajasthan,10.3,5.9
2022-01-13,Rajasthan,11.4,3.6
2022-01-14,Rajasthan,12.4,4.5
2022-01-15,Rajasthan,10.2,5.9
2022-01-16,Rajasthan,10.2,5.7
2022-01-17,Rajasthan,9.5,5.7
2022-01-18,Rajasthan,11.9,4.4
2022-01-19,Rajasthan,14.9,5.5
2022-01-20,Rajasthan,15.1,8.2
2022-01-21,Rajasthan,12.6,9.2
2022-01-22,Rajasthan,14.9,12.8
2022-01-23,Rajasthan,11.7,9.5
2022-01-24,Rajasthan,12.4,8.7
2022-01-25,Rajasthan,13.4,6.0
2022-01-26,Rajasthan,12.9,6.0
2022-01-27,Rajasthan,13.1,5.8
2022-01-28,Rajasthan,13.7,6.0
2022-01-29,Rajasthan,15.5,4.6
2022-01-30,Rajasthan,17.0,6.1
2022-01-31,Rajasthan,18.0,5.3
2022-02-01,Rajasthan,19.3,6.8
2022-02-02,Rajasthan,17.6,7.3
2022-02-03,Rajasthan,15.7,14.8
2022-02-04,Rajasthan,15.3,8.3
2022-02-05,Rajasthan,15.3,6.6
2022-02-06,Rajasthan,16.4,7.3
2022-02-07,Rajasthan,18.4,5.7
2022-02-08,Rajasthan,19.3,5.1
2022-02-09,Rajasthan,17.5,10.4
2022-02-10,Rajasthan,16.0,5.6
2022-02-11,Rajasthan,16.7,5.4
2022-02-12,Rajasthan,16.9,4.9
2022-02-13,Rajasthan,17.7,4.0
2022-02-14,Rajasthan,18.9,6.6
2022-02-15,Rajasthan,19.2,6.2
2022-02-16,Rajasthan,19.7,5.6
2022-02-17,Rajasthan,21.0,8.3
2022-02-18,Rajasthan,20.9,9.9
2022-02-19,Rajasthan,20.3,5.9
2022-02-20,Rajasthan,20.2,10.6
2022-02-21,Rajasthan,21.1,6.0
2022-02-22,Rajasthan,23.0,9.7
2022-02-23,Rajasthan,23.0,7.9
2022-02-24,Rajasthan,22.1,8.8
2022-02-25,Rajasthan,22.5,9.6
2022-02-26,Rajasthan,20.6,18.1
2022-02-27,Rajasthan,20.1,11.7
2022-02-28,Rajasthan,19.8,6.7
2022-03-01,Rajasthan,20.7,5.5
2022-03-02,Rajasthan,22.4,8.3
2022-03-03,Rajasthan,22.9,13.1
2022-03-04,Rajasthan,21.7,7.9
2022-03-05,Rajasthan,21.4,6.3
2022-03-06,Rajasthan,22.1,4.8
2022-03-07,Rajasthan,24.3,10.9
2022-03-08,Rajasthan,24.9,8.1
2022-03-09,Rajasthan,25.3,7.0
2022-03-10,Rajasthan,25.0,6.4
2022-03-11,Rajasthan,25.2,6.0
2022-03-12,Rajasthan,25.7,6.1
2022-03-13,Rajasthan,27.1,6.2
2022-03-14,Rajasthan,28.7,6.4
2022-03-15,Rajasthan,29.9,9.2
2022-03-16,Rajasthan,30.6,7.0
2022-03-17,Rajasthan,31.7,7.9
2022-03-18,Rajasthan,30.6,7.5
2022-03-19,Rajasthan,30.7,6.6
2022-03-20,Rajasthan,30.9,11.9
2022-03-21,Rajasthan,31.6,8.4
2022-03-22,Rajasthan,30.5,8.1
2022-03-23,Rajasthan,29.7,6.8
2022-03-24,Rajasthan,30.5,10.8
2022-03-25,Rajasthan,30.3,7.3
2022-03-26,Rajasthan,29.3,8.4
2022-03-27,Rajasthan,30.0,6.1
2022-03-28,Rajasthan,31.0,7.2
2022-03-29,Rajasthan,32.1,8.0
2022-03-30,Rajasthan,32.4,7.4
2022-03-31,Rajasthan,32.7,8.2
2022-04-01,Rajasthan,30.7,8.3
2022-04-02,Rajasthan,30.9,5.8
2022-04-03,Rajasthan,31.6,8.3
2022-04-04,Rajasthan,31.8,8.0
2022-04-05,Rajasthan,31.3,4.5
2022-04-06,Rajasthan,31.8,6.4
2022-04-07,Rajasthan,32.7,6.4
2022-04-08,Rajasthan,33.1,6.6
2022-04-09,Rajasthan,34.5,7.1
2022-04-10,Rajasthan,34.6,8.1
2022-04-11,Rajasthan,34.9,9.4
2022-04-12,Rajasthan,31.6,10.3
2022-04-13,Rajasthan,32.6,7.8
2022-04-14,Rajasthan,33.0,8.6
2022-04-15,Rajasthan,33.5,9.3
2022-04-16,Rajasthan,33.0,7.8
2022-04-17,Rajasthan,34.0,8.4
2022-04-18,Rajasthan,34.5,11.3
2022-04-19,Rajasthan,35.3,13.3
2022-04-20,Rajasthan,34.9,9.0
2022-04-21,Rajasthan,31.5,12.5
2022-04-22,Rajasthan,32.5,8.3
2022-04-23,Rajasthan,33.4,6.9
2022-04-24,Rajasthan,33.6,5.3
2022-04-25,Rajasthan,34.4,6.3
2022-04-26,Rajasthan,34.1,8.5
2022-04-27,Rajasthan,34.9,9.0
2022-04-28,Rajasthan,35.8,8.4
2022-04-29,Rajasthan,36.1,10.8
2022-04-30,Rajasthan,35.8,8.8
2022-05-01,Rajasthan,35.4,11.4
2022-05-02,Rajasthan,36.6,14.2
2022-05-03,Rajasthan,34.5,12.9
2022-05-04,Rajasthan,34.5,10.9
2022-05-05,Rajasthan,33.3,10.4
2022-05-06,Rajasthan,33.0,10.3
2022-05-07,Rajasthan,35.3,7.4
2022-05-08,Rajasthan,35.9,8.5
2022-05-09,Rajasthan,36.5,11.1
2022-05-10,Rajasthan,36.8,9.9
2022-05-11,Rajasthan,37.4,10.7
2022-05-12,Rajasthan,37.8,8.7
2022-05-13,Rajasthan,38.4,14.4
2022-05-14,Rajasthan,38.3,17.0
2022-05-15,Rajasthan,38.3,12.3
2022-05-16,Rajasthan,35.8,14.5
2022-05-17,Rajasthan,36.0,10.1
2022-05-18,Rajasthan,36.5,7.9
2022-05-19,Rajasthan,37.4,8.4
2022-05-20,Rajasthan,38.4,14.8
2022-05-21,Rajasthan,34.1,15.8
2022-05-22,Rajasthan,34.3,13.6
2022-05-23,Rajasthan,28.3,19.2
2022-05-24,Rajasthan,28.1,9.8
2022-05-25,Rajasthan,32.3,9.4
2022-05-26,Rajasthan,33.8,10.6
2022-05-27,Rajasthan,34.9,14.7
2022-05-28,Rajasthan,34.9,18.2
2022-05-29,Rajasthan,35.8,16.6
2022-05-30,Rajasthan,36.3,18.0
2022-05-31,Rajasthan,36.0,13.5
2022-06-01,Rajasthan,36.0,11.6
2022-06-02,Rajasthan,36.5,9.6
2022-06-03,Rajasthan,37.6,9.5
2022-06-04,Rajasthan,37.4,13.2
2022-06-05,Rajasthan,36.5,16.8
2022-06-06,Rajasthan,36.4,14.0
2022-06-07,Rajasthan,36.8,16.8
2022-06-08,Rajasthan,36.3,19.0
2022-06-09,Rajasthan,35.8,14.8
2022-06-10,Rajasthan,36.7,15.6
2022-06-11,Rajasthan,36.3,15.8
2022-06-12,Rajasthan,34.8,13.8
2022-06-13,Rajasthan,33.8,11.2
2022-06-14,Rajasthan,32.4,15.7
2022-06-15,Rajasthan,33.2,15.9
2022-06-16,Rajasthan,31.9,15.9
2022-06-17,Rajasthan,30.7,15.8
2022-06-18,Rajasthan,28.3,14.0
2022-06-19,Rajasthan,24.7,7.9
2022-06-20,Rajasthan,26.5,7.3
2022-06-21,Rajasthan,27.9,7.7
2022-06-22,Rajasthan,29.6,8.3
2022-06-23,Rajasthan,32.0,7.1
2022-06-24,Rajasthan,33.5,6.6
2022-06-25,Rajasthan,34.3,6.6
2022-06-26,Rajasthan,35.5,9.3
2022-06-27,Rajasthan,35.3,9.7
2022-06-28,Rajasthan,34.8,13.8
2022-06-29,Rajasthan,32.3,15.8
2022-06-30,Rajasthan,26.5,11.2
2022-07-01,Rajasthan,26.0,8.5
